"crime","neighbourhood","incidents","year"
"Arson","Sherwood Estates",1,2010
"Assault","Sherwood Estates",32,2010
"Attempted Murder","Sherwood Estates",0,2010
"B&E (Business)","Sherwood Estates",0,2010
"B&E (Garage)","Sherwood Estates",5,2010
"B&E (Other)","Sherwood Estates",0,2010
"B&E (Residence)","Sherwood Estates",12,2010
"Counterfeit","Sherwood Estates",1,2010
"Criminal Negligence Causing Death","Sherwood Estates",0,2010
"Dangerous Operation of a Motor Vehicle","Sherwood Estates",1,2010
"Deprivation of Freedom","Sherwood Estates",0,2010
"Driving Suspensions","Sherwood Estates",12,2010
"Drugs&Controlled Substances","Sherwood Estates",3,2010
"Drugs/Substances","Sherwood Estates",0,2010
"Escape Lawful Custody","Sherwood Estates",0,2010
"Federal Statutes","Sherwood Estates",2,2010
"Firearms offense","Sherwood Estates",0,2010
"Fraud","Sherwood Estates",3,2010
"Impaired Driving","Sherwood Estates",5,2010
"Indecent Acts","Sherwood Estates",0,2010
"Mischief","Sherwood Estates",47,2010
"Motor Vehicle Accidents","Sherwood Estates",10,2010
"Municipal Bylaws","Sherwood Estates",6,2010
"Murder 1st Degree","Sherwood Estates",0,2010
"Murder 2nd Degree","Sherwood Estates",0,2010
"Offensive Weapons","Sherwood Estates",3,2010
"Other Criminal Acts","Sherwood Estates",2,2010
"Other Criminal Code Driving Violations","Sherwood Estates",1,2010
"Other Sexual Crime","Sherwood Estates",0,2010
"Property Damage","Sherwood Estates",0,2010
"Prostitution","Sherwood Estates",0,2010
"Provincial Statute Driving Violations","Sherwood Estates",26,2010
"Provincial Statutes","Sherwood Estates",18,2010
"Robbery","Sherwood Estates",1,2010
"Robbery-Commercial","Sherwood Estates",0,2010
"Robbery-Person","Sherwood Estates",0,2010
"Robbery-Taxi","Sherwood Estates",0,2010
"Seized Vehicles","Sherwood Estates",23,2010
"Sexual Assault","Sherwood Estates",0,2010
"Theft From Auto Over $5K","Sherwood Estates",1,2010
"Theft From Auto Under $5K","Sherwood Estates",36,2010
"Theft of Auto","Sherwood Estates",17,2010
"Theft Over $5K","Sherwood Estates",0,2010
"Theft Under $5K","Sherwood Estates",16,2010
"Threatening","Sherwood Estates",0,2010
"Traffic Tickets","Sherwood Estates",0,2010
"Trafficking and possession stolen goods","Sherwood Estates",5,2010
"Violence/Threats","Sherwood Estates",10,2010
"Total","Sherwood Estates",299,2010
"Arson","Twin Lakes",0,2010
"Assault","Twin Lakes",21,2010
"Attempted Murder","Twin Lakes",0,2010
"B&E (Business)","Twin Lakes",1,2010
"B&E (Garage)","Twin Lakes",2,2010
"B&E (Other)","Twin Lakes",1,2010
"B&E (Residence)","Twin Lakes",9,2010
"Counterfeit","Twin Lakes",3,2010
"Criminal Negligence Causing Death","Twin Lakes",1,2010
"Dangerous Operation of a Motor Vehicle","Twin Lakes",1,2010
"Deprivation of Freedom","Twin Lakes",0,2010
"Driving Suspensions","Twin Lakes",24,2010
"Drugs&Controlled Substances","Twin Lakes",8,2010
"Drugs/Substances","Twin Lakes",0,2010
"Escape Lawful Custody","Twin Lakes",0,2010
"Federal Statutes","Twin Lakes",2,2010
"Firearms offense","Twin Lakes",1,2010
"Fraud","Twin Lakes",11,2010
"Impaired Driving","Twin Lakes",8,2010
"Indecent Acts","Twin Lakes",0,2010
"Mischief","Twin Lakes",55,2010
"Motor Vehicle Accidents","Twin Lakes",13,2010
"Municipal Bylaws","Twin Lakes",3,2010
"Murder 1st Degree","Twin Lakes",0,2010
"Murder 2nd Degree","Twin Lakes",0,2010
"Offensive Weapons","Twin Lakes",2,2010
"Other Criminal Acts","Twin Lakes",5,2010
"Other Criminal Code Driving Violations","Twin Lakes",0,2010
"Other Sexual Crime","Twin Lakes",0,2010
"Property Damage","Twin Lakes",0,2010
"Prostitution","Twin Lakes",0,2010
"Provincial Statute Driving Violations","Twin Lakes",51,2010
"Provincial Statutes","Twin Lakes",24,2010
"Robbery","Twin Lakes",1,2010
"Robbery-Commercial","Twin Lakes",1,2010
"Robbery-Person","Twin Lakes",2,2010
"Robbery-Taxi","Twin Lakes",0,2010
"Seized Vehicles","Twin Lakes",43,2010
"Sexual Assault","Twin Lakes",2,2010
"Theft From Auto Over $5K","Twin Lakes",1,2010
"Theft From Auto Under $5K","Twin Lakes",41,2010
"Theft of Auto","Twin Lakes",11,2010
"Theft Over $5K","Twin Lakes",0,2010
"Theft Under $5K","Twin Lakes",38,2010
"Threatening","Twin Lakes",4,2010
"Traffic Tickets","Twin Lakes",0,2010
"Trafficking and possession stolen goods","Twin Lakes",5,2010
"Violence/Threats","Twin Lakes",5,2010
"Total","Twin Lakes",400,2010
"Arson","University Park",1,2010
"Assault","University Park",8,2010
"Attempted Murder","University Park",0,2010
"B&E (Business)","University Park",1,2010
"B&E (Garage)","University Park",5,2010
"B&E (Other)","University Park",3,2010
"B&E (Residence)","University Park",22,2010
"Counterfeit","University Park",0,2010
"Criminal Negligence Causing Death","University Park",1,2010
"Dangerous Operation of a Motor Vehicle","University Park",2,2010
"Deprivation of Freedom","University Park",0,2010
"Driving Suspensions","University Park",16,2010
"Drugs&Controlled Substances","University Park",3,2010
"Drugs/Substances","University Park",1,2010
"Escape Lawful Custody","University Park",0,2010
"Federal Statutes","University Park",0,2010
"Firearms offense","University Park",0,2010
"Fraud","University Park",2,2010
"Impaired Driving","University Park",5,2010
"Indecent Acts","University Park",0,2010
"Mischief","University Park",69,2010
"Motor Vehicle Accidents","University Park",19,2010
"Municipal Bylaws","University Park",3,2010
"Murder 1st Degree","University Park",0,2010
"Murder 2nd Degree","University Park",0,2010
"Offensive Weapons","University Park",1,2010
"Other Criminal Acts","University Park",1,2010
"Other Criminal Code Driving Violations","University Park",0,2010
"Other Sexual Crime","University Park",0,2010
"Property Damage","University Park",0,2010
"Prostitution","University Park",0,2010
"Provincial Statute Driving Violations","University Park",33,2010
"Provincial Statutes","University Park",10,2010
"Robbery","University Park",1,2010
"Robbery-Commercial","University Park",0,2010
"Robbery-Person","University Park",0,2010
"Robbery-Taxi","University Park",0,2010
"Seized Vehicles","University Park",46,2010
"Sexual Assault","University Park",1,2010
"Theft From Auto Over $5K","University Park",0,2010
"Theft From Auto Under $5K","University Park",77,2010
"Theft of Auto","University Park",19,2010
"Theft Over $5K","University Park",0,2010
"Theft Under $5K","University Park",11,2010
"Threatening","University Park",1,2010
"Traffic Tickets","University Park",1,2010
"Trafficking and possession stolen goods","University Park",4,2010
"Violence/Threats","University Park",8,2010
"Total","University Park",375,2010
"Arson","Unverified Address",2,2010
"Assault","Unverified Address",70,2010
"Attempted Murder","Unverified Address",0,2010
"B&E (Business)","Unverified Address",2,2010
"B&E (Garage)","Unverified Address",7,2010
"B&E (Other)","Unverified Address",0,2010
"B&E (Residence)","Unverified Address",9,2010
"Counterfeit","Unverified Address",9,2010
"Criminal Negligence Causing Death","Unverified Address",0,2010
"Dangerous Operation of a Motor Vehicle","Unverified Address",3,2010
"Deprivation of Freedom","Unverified Address",0,2010
"Driving Suspensions","Unverified Address",12,2010
"Drugs&Controlled Substances","Unverified Address",17,2010
"Drugs/Substances","Unverified Address",1,2010
"Escape Lawful Custody","Unverified Address",2,2010
"Federal Statutes","Unverified Address",6,2010
"Firearms offense","Unverified Address",0,2010
"Fraud","Unverified Address",70,2010
"Impaired Driving","Unverified Address",6,2010
"Indecent Acts","Unverified Address",2,2010
"Mischief","Unverified Address",114,2010
"Motor Vehicle Accidents","Unverified Address",30,2010
"Municipal Bylaws","Unverified Address",103,2010
"Murder 1st Degree","Unverified Address",1,2010
"Murder 2nd Degree","Unverified Address",0,2010
"Offensive Weapons","Unverified Address",6,2010
"Other Criminal Acts","Unverified Address",8,2010
"Other Criminal Code Driving Violations","Unverified Address",2,2010
"Other Sexual Crime","Unverified Address",7,2010
"Property Damage","Unverified Address",1,2010
"Prostitution","Unverified Address",3,2010
"Provincial Statute Driving Violations","Unverified Address",500,2010
"Provincial Statutes","Unverified Address",50,2010
"Robbery","Unverified Address",2,2010
"Robbery-Commercial","Unverified Address",1,2010
"Robbery-Person","Unverified Address",6,2010
"Robbery-Taxi","Unverified Address",0,2010
"Seized Vehicles","Unverified Address",44,2010
"Sexual Assault","Unverified Address",21,2010
"Theft From Auto Over $5K","Unverified Address",1,2010
"Theft From Auto Under $5K","Unverified Address",114,2010
"Theft of Auto","Unverified Address",25,2010
"Theft Over $5K","Unverified Address",3,2010
"Theft Under $5K","Unverified Address",78,2010
"Threatening","Unverified Address",4,2010
"Traffic Tickets","Unverified Address",1,2010
"Trafficking and possession stolen goods","Unverified Address",19,2010
"Violence/Threats","Unverified Address",19,2010
"Total","Unverified Address",1381,2010
"Arson","Uplands",0,2010
"Assault","Uplands",25,2010
"Attempted Murder","Uplands",1,2010
"B&E (Business)","Uplands",1,2010
"B&E (Garage)","Uplands",5,2010
"B&E (Other)","Uplands",2,2010
"B&E (Residence)","Uplands",7,2010
"Counterfeit","Uplands",0,2010
"Criminal Negligence Causing Death","Uplands",0,2010
"Dangerous Operation of a Motor Vehicle","Uplands",4,2010
"Deprivation of Freedom","Uplands",1,2010
"Driving Suspensions","Uplands",16,2010
"Drugs&Controlled Substances","Uplands",8,2010
"Drugs/Substances","Uplands",0,2010
"Escape Lawful Custody","Uplands",0,2010
"Federal Statutes","Uplands",2,2010
"Firearms offense","Uplands",0,2010
"Fraud","Uplands",7,2010
"Impaired Driving","Uplands",12,2010
"Indecent Acts","Uplands",1,2010
"Mischief","Uplands",35,2010
"Motor Vehicle Accidents","Uplands",5,2010
"Municipal Bylaws","Uplands",3,2010
"Murder 1st Degree","Uplands",1,2010
"Murder 2nd Degree","Uplands",0,2010
"Offensive Weapons","Uplands",2,2010
"Other Criminal Acts","Uplands",2,2010
"Other Criminal Code Driving Violations","Uplands",0,2010
"Other Sexual Crime","Uplands",0,2010
"Property Damage","Uplands",0,2010
"Prostitution","Uplands",0,2010
"Provincial Statute Driving Violations","Uplands",19,2010
"Provincial Statutes","Uplands",10,2010
"Robbery","Uplands",0,2010
"Robbery-Commercial","Uplands",0,2010
"Robbery-Person","Uplands",2,2010
"Robbery-Taxi","Uplands",0,2010
"Seized Vehicles","Uplands",29,2010
"Sexual Assault","Uplands",0,2010
"Theft From Auto Over $5K","Uplands",0,2010
"Theft From Auto Under $5K","Uplands",48,2010
"Theft of Auto","Uplands",16,2010
"Theft Over $5K","Uplands",0,2010
"Theft Under $5K","Uplands",23,2010
"Threatening","Uplands",1,2010
"Traffic Tickets","Uplands",0,2010
"Trafficking and possession stolen goods","Uplands",4,2010
"Violence/Threats","Uplands",11,2010
"Total","Uplands",303,2010
"Arson","Walsh Acres",1,2010
"Assault","Walsh Acres",32,2010
"Attempted Murder","Walsh Acres",0,2010
"B&E (Business)","Walsh Acres",5,2010
"B&E (Garage)","Walsh Acres",4,2010
"B&E (Other)","Walsh Acres",5,2010
"B&E (Residence)","Walsh Acres",12,2010
"Counterfeit","Walsh Acres",4,2010
"Criminal Negligence Causing Death","Walsh Acres",0,2010
"Dangerous Operation of a Motor Vehicle","Walsh Acres",6,2010
"Deprivation of Freedom","Walsh Acres",1,2010
"Driving Suspensions","Walsh Acres",32,2010
"Drugs&Controlled Substances","Walsh Acres",28,2010
"Drugs/Substances","Walsh Acres",2,2010
"Escape Lawful Custody","Walsh Acres",0,2010
"Federal Statutes","Walsh Acres",3,2010
"Firearms offense","Walsh Acres",0,2010
"Fraud","Walsh Acres",8,2010
"Impaired Driving","Walsh Acres",12,2010
"Indecent Acts","Walsh Acres",1,2010
"Mischief","Walsh Acres",88,2010
"Motor Vehicle Accidents","Walsh Acres",26,2010
"Municipal Bylaws","Walsh Acres",14,2010
"Murder 1st Degree","Walsh Acres",0,2010
"Murder 2nd Degree","Walsh Acres",0,2010
"Offensive Weapons","Walsh Acres",7,2010
"Other Criminal Acts","Walsh Acres",6,2010
"Other Criminal Code Driving Violations","Walsh Acres",1,2010
"Other Sexual Crime","Walsh Acres",1,2010
"Property Damage","Walsh Acres",0,2010
"Prostitution","Walsh Acres",0,2010
"Provincial Statute Driving Violations","Walsh Acres",98,2010
"Provincial Statutes","Walsh Acres",17,2010
"Robbery","Walsh Acres",1,2010
"Robbery-Commercial","Walsh Acres",0,2010
"Robbery-Person","Walsh Acres",5,2010
"Robbery-Taxi","Walsh Acres",1,2010
"Seized Vehicles","Walsh Acres",76,2010
"Sexual Assault","Walsh Acres",3,2010
"Theft From Auto Over $5K","Walsh Acres",1,2010
"Theft From Auto Under $5K","Walsh Acres",63,2010
"Theft of Auto","Walsh Acres",20,2010
"Theft Over $5K","Walsh Acres",1,2010
"Theft Under $5K","Walsh Acres",189,2010
"Threatening","Walsh Acres",0,2010
"Traffic Tickets","Walsh Acres",5,2010
"Trafficking and possession stolen goods","Walsh Acres",9,2010
"Violence/Threats","Walsh Acres",16,2010
"Total","Walsh Acres",804,2010
"Arson","Warehouse District",0,2010
"Assault","Warehouse District",48,2010
"Attempted Murder","Warehouse District",0,2010
"B&E (Business)","Warehouse District",15,2010
"B&E (Garage)","Warehouse District",0,2010
"B&E (Other)","Warehouse District",4,2010
"B&E (Residence)","Warehouse District",1,2010
"Counterfeit","Warehouse District",3,2010
"Criminal Negligence Causing Death","Warehouse District",0,2010
"Dangerous Operation of a Motor Vehicle","Warehouse District",5,2010
"Deprivation of Freedom","Warehouse District",0,2010
"Driving Suspensions","Warehouse District",88,2010
"Drugs&Controlled Substances","Warehouse District",17,2010
"Drugs/Substances","Warehouse District",1,2010
"Escape Lawful Custody","Warehouse District",0,2010
"Federal Statutes","Warehouse District",4,2010
"Firearms offense","Warehouse District",2,2010
"Fraud","Warehouse District",26,2010
"Impaired Driving","Warehouse District",35,2010
"Indecent Acts","Warehouse District",0,2010
"Mischief","Warehouse District",74,2010
"Motor Vehicle Accidents","Warehouse District",30,2010
"Municipal Bylaws","Warehouse District",0,2010
"Murder 1st Degree","Warehouse District",0,2010
"Murder 2nd Degree","Warehouse District",0,2010
"Offensive Weapons","Warehouse District",11,2010
"Other Criminal Acts","Warehouse District",11,2010
"Other Criminal Code Driving Violations","Warehouse District",5,2010
"Other Sexual Crime","Warehouse District",0,2010
"Property Damage","Warehouse District",0,2010
"Prostitution","Warehouse District",0,2010
"Provincial Statute Driving Violations","Warehouse District",126,2010
"Provincial Statutes","Warehouse District",86,2010
"Robbery","Warehouse District",2,2010
"Robbery-Commercial","Warehouse District",1,2010
"Robbery-Person","Warehouse District",8,2010
"Robbery-Taxi","Warehouse District",1,2010
"Seized Vehicles","Warehouse District",184,2010
"Sexual Assault","Warehouse District",0,2010
"Theft From Auto Over $5K","Warehouse District",2,2010
"Theft From Auto Under $5K","Warehouse District",76,2010
"Theft of Auto","Warehouse District",18,2010
"Theft Over $5K","Warehouse District",1,2010
"Theft Under $5K","Warehouse District",136,2010
"Threatening","Warehouse District",1,2010
"Traffic Tickets","Warehouse District",7,2010
"Trafficking and possession stolen goods","Warehouse District",14,2010
"Violence/Threats","Warehouse District",4,2010
"Total","Warehouse District",1047,2010
"Arson","Wascana Park",0,2010
"Assault","Wascana Park",13,2010
"Attempted Murder","Wascana Park",0,2010
"B&E (Business)","Wascana Park",1,2010
"B&E (Garage)","Wascana Park",0,2010
"B&E (Other)","Wascana Park",4,2010
"B&E (Residence)","Wascana Park",2,2010
"Counterfeit","Wascana Park",0,2010
"Criminal Negligence Causing Death","Wascana Park",0,2010
"Dangerous Operation of a Motor Vehicle","Wascana Park",3,2010
"Deprivation of Freedom","Wascana Park",0,2010
"Driving Suspensions","Wascana Park",14,2010
"Drugs&Controlled Substances","Wascana Park",7,2010
"Drugs/Substances","Wascana Park",0,2010
"Escape Lawful Custody","Wascana Park",0,2010
"Federal Statutes","Wascana Park",0,2010
"Firearms offense","Wascana Park",0,2010
"Fraud","Wascana Park",3,2010
"Impaired Driving","Wascana Park",8,2010
"Indecent Acts","Wascana Park",7,2010
"Mischief","Wascana Park",47,2010
"Motor Vehicle Accidents","Wascana Park",15,2010
"Municipal Bylaws","Wascana Park",2,2010
"Murder 1st Degree","Wascana Park",0,2010
"Murder 2nd Degree","Wascana Park",0,2010
"Offensive Weapons","Wascana Park",2,2010
"Other Criminal Acts","Wascana Park",2,2010
"Other Criminal Code Driving Violations","Wascana Park",1,2010
"Other Sexual Crime","Wascana Park",1,2010
"Property Damage","Wascana Park",0,2010
"Prostitution","Wascana Park",0,2010
"Provincial Statute Driving Violations","Wascana Park",71,2010
"Provincial Statutes","Wascana Park",36,2010
"Robbery","Wascana Park",0,2010
"Robbery-Commercial","Wascana Park",0,2010
"Robbery-Person","Wascana Park",4,2010
"Robbery-Taxi","Wascana Park",0,2010
"Seized Vehicles","Wascana Park",41,2010
"Sexual Assault","Wascana Park",4,2010
"Theft From Auto Over $5K","Wascana Park",0,2010
"Theft From Auto Under $5K","Wascana Park",41,2010
"Theft of Auto","Wascana Park",13,2010
"Theft Over $5K","Wascana Park",1,2010
"Theft Under $5K","Wascana Park",18,2010
"Threatening","Wascana Park",2,2010
"Traffic Tickets","Wascana Park",1,2010
"Trafficking and possession stolen goods","Wascana Park",3,2010
"Violence/Threats","Wascana Park",4,2010
"Total","Wascana Park",371,2010
"Arson","Whitmore Park",0,2010
"Assault","Whitmore Park",12,2010
"Attempted Murder","Whitmore Park",0,2010
"B&E (Business)","Whitmore Park",0,2010
"B&E (Garage)","Whitmore Park",1,2010
"B&E (Other)","Whitmore Park",1,2010
"B&E (Residence)","Whitmore Park",3,2010
"Counterfeit","Whitmore Park",0,2010
"Criminal Negligence Causing Death","Whitmore Park",0,2010
"Dangerous Operation of a Motor Vehicle","Whitmore Park",0,2010
"Deprivation of Freedom","Whitmore Park",0,2010
"Driving Suspensions","Whitmore Park",10,2010
"Drugs&Controlled Substances","Whitmore Park",2,2010
"Drugs/Substances","Whitmore Park",1,2010
"Escape Lawful Custody","Whitmore Park",0,2010
"Federal Statutes","Whitmore Park",1,2010
"Firearms offense","Whitmore Park",0,2010
"Fraud","Whitmore Park",2,2010
"Impaired Driving","Whitmore Park",8,2010
"Indecent Acts","Whitmore Park",0,2010
"Mischief","Whitmore Park",42,2010
"Motor Vehicle Accidents","Whitmore Park",8,2010
"Municipal Bylaws","Whitmore Park",1,2010
"Murder 1st Degree","Whitmore Park",0,2010
"Murder 2nd Degree","Whitmore Park",0,2010
"Offensive Weapons","Whitmore Park",0,2010
"Other Criminal Acts","Whitmore Park",3,2010
"Other Criminal Code Driving Violations","Whitmore Park",0,2010
"Other Sexual Crime","Whitmore Park",0,2010
"Property Damage","Whitmore Park",0,2010
"Prostitution","Whitmore Park",0,2010
"Provincial Statute Driving Violations","Whitmore Park",16,2010
"Provincial Statutes","Whitmore Park",7,2010
"Robbery","Whitmore Park",0,2010
"Robbery-Commercial","Whitmore Park",0,2010
"Robbery-Person","Whitmore Park",1,2010
"Robbery-Taxi","Whitmore Park",0,2010
"Seized Vehicles","Whitmore Park",24,2010
"Sexual Assault","Whitmore Park",0,2010
"Theft From Auto Over $5K","Whitmore Park",0,2010
"Theft From Auto Under $5K","Whitmore Park",37,2010
"Theft of Auto","Whitmore Park",4,2010
"Theft Over $5K","Whitmore Park",0,2010
"Theft Under $5K","Whitmore Park",2,2010
"Threatening","Whitmore Park",0,2010
"Traffic Tickets","Whitmore Park",0,2010
"Trafficking and possession stolen goods","Whitmore Park",3,2010
"Violence/Threats","Whitmore Park",4,2010
"Total","Whitmore Park",193,2010
"Arson","Total",63,2010
"Assault","Total",2102,2010
"Attempted Murder","Total",7,2010
"B&E (Business)","Total",214,2010
"B&E (Garage)","Total",396,2010
"B&E (Other)","Total",138,2010
"B&E (Residence)","Total",775,2010
"Counterfeit","Total",121,2010
"Criminal Negligence Causing Death","Total",2,2010
"Dangerous Operation of a Motor Vehicle","Total",156,2010
"Deprivation of Freedom","Total",32,2010
"Driving Suspensions","Total",1540,2010
"Drugs&Controlled Substances","Total",513,2010
"Drugs/Substances","Total",61,2010
"Escape Lawful Custody","Total",19,2010
"Federal Statutes","Total",497,2010
"Firearms offense","Total",27,2010
"Fraud","Total",560,2010
"Impaired Driving","Total",793,2010
"Indecent Acts","Total",48,2010
"Mischief","Total",3212,2010
"Motor Vehicle Accidents","Total",1171,2010
"Municipal Bylaws","Total",341,2010
"Murder 1st Degree","Total",3,2010
"Murder 2nd Degree","Total",3,2010
"Offensive Weapons","Total",258,2010
"Other Criminal Acts","Total",468,2010
"Other Criminal Code Driving Violations","Total",97,2010
"Other Sexual Crime","Total",36,2010
"Property Damage","Total",11,2010
"Prostitution","Total",99,2010
"Provincial Statute Driving Violations","Total",3876,2010
"Provincial Statutes","Total",2850,2010
"Robbery","Total",83,2010
"Robbery-Commercial","Total",63,2010
"Robbery-Person","Total",216,2010
"Robbery-Taxi","Total",14,2010
"Seized Vehicles","Total",4063,2010
"Sexual Assault","Total",133,2010
"Theft From Auto Over $5K","Total",26,2010
"Theft From Auto Under $5K","Total",2465,2010
"Theft of Auto","Total",1189,2010
"Theft Over $5K","Total",53,2010
"Theft Under $5K","Total",3043,2010
"Threatening","Total",62,2010
"Traffic Tickets","Total",94,2010
"Trafficking and possession stolen goods","Total",456,2010
"Violence/Threats","Total",480,2010
"Total","Total",32929,2010
